Local Time,Offset
1716114333.3891218,4.479089339574178
1716114343.4741533,4.4775887330373125
1716114353.5848386,4.469296058019002
1716114363.6459482,4.474363327026367
1716114373.725785,4.477841377258301
1716114383.790967,4.4737686316172285
1716114393.8568733,4.473982016245524
1716114403.9245832,4.476761023203532
1716114414.017749,4.473740577697754
1716114424.107361,4.475980043411255
1716114434.1890943,4.472928365071614
1716114444.299287,4.474802255630493
1716114454.3960047,4.475783109664917
1716114464.4871674,4.474783976872762
1716114474.5821571,4.45953647295634
1716114484.7271242,4.472010215123494
1716114494.9076748,4.459946155548096
1716114504.996535,4.470050970713298
1716114515.0768766,4.474844296773274
1716114525.1628819,4.471333662668864
1716114535.2434483,4.474365949630737
1716114545.3279617,4.4706714153289795
1716114555.4002304,4.471542040506999
1716114565.4750597,4.47017780939738
1716114575.6235793,4.466240564982097
1716114585.7092698,4.474300940831502
1716114595.7913344,4.471973737080892
1716114605.8639784,4.4698911507924395
1716114615.9317768,4.471839586893718
1716114626.0037425,4.4698662757873535
1716114636.0668495,4.469618717829387
1716114646.13379,4.470054308573405
1716114656.199584,4.46942154566447
1716114666.4158046,4.493356466293335
1716114676.4995813,4.472589174906413
1716114686.5784328,4.468884309132894
1716114696.6524765,4.47101902961731
1716114706.7763433,4.467233816782634
1716114716.843152,4.469939549763997
1716114726.919421,4.465516567230225
1716114736.9838612,4.464927037556966
1716114747.062184,4.4695907433827715
1716114757.1447966,4.464208523432414
1716114767.2289236,4.4656767050425215
1716114777.3187637,4.465239763259888
1716114787.396906,4.468487819035848
1716114797.479442,4.468375364939372
1716114807.5633643,4.467949390411377
1716114817.6508625,4.4675876299540205
1716114827.8046436,4.452991247177124
1716114837.9399433,4.463989814122518
1716114847.9992712,4.464008569717407
1716114858.0606868,4.4648533662160235
1716114868.1340024,4.4661587079366045
1716114878.1966455,4.46304710706075
1716114888.2542202,4.46267827351888
1716114898.3150501,4.463849306106567
1716114908.3844776,4.463730653127034
1716114918.4581707,4.466992696126302
1716114928.540929,4.4606930414835615
1716114938.6195393,4.463893334070842
1716114948.6948955,4.462072372436523
1716114958.7900956,4.454654852549235
1716114968.9008877,4.461300849914551
1716114978.9705982,4.464540719985962
1716114989.1397152,4.44522754351298
1716114999.2214177,4.455587546030681
1716115009.3229752,4.4723166624705
1716115019.4348166,4.459864775339763
1716115029.516779,4.460383892059326
1716115039.6050594,4.46252703666687
1716115049.683938,4.4594621658325195
1716115059.7465484,4.459129969278972
1716115069.8153737,4.462223927179973
1716115079.8918502,4.459107955296834
1716115089.9611645,4.46215573946635
1716115100.3381355,4.458424011866252
1716115110.4119532,4.459512710571289
1716115120.4971492,4.4609105587005615
1716115130.580138,4.461575269699097
1716115140.6962855,4.460377216339111
1716115150.8287199,4.450004657109578
1716115160.8996954,4.460128545761108
1716115170.9823997,4.459929545720418
1716115181.059703,4.456360419591268
1716115191.1207695,4.456263939539592
1716115201.1913843,4.459349234898885
1716115211.2675164,4.455448309580485
1716115221.336572,4.4585771560668945
1716115231.544936,4.4587242603302
1716115241.7106183,4.479587475458781
1716115251.8296049,4.455184459686279
1716115261.8982537,4.457985480626424
1716115271.9777663,4.454132556915283
1716115282.046734,4.454251686731975
1716115292.1223643,4.455399513244629
1716115302.2858384,4.470303535461426
1716115312.36823,4.456606547037761
1716115322.4428272,4.453618129094441
1716115332.5534885,4.476821104685466
1716115342.714413,4.452842076619466
1716115352.7839527,4.455922921498616
1716115363.0118244,4.48564879099528
1716115373.1455438,4.451854149500529
1716115383.2131145,4.455158154169719
1716115393.291509,4.4522716999053955
1716115403.3597314,4.454673131306966
1716115413.4426215,4.455425103505452
1716115423.5950623,4.433153708775838
1716115433.7082691,4.447598854700725
1716115443.8243916,4.459081252415975
1716115453.9199066,4.456178188323975
1716115464.0222862,4.467662334442139
1716115474.1516044,4.449251492818196
1716115484.316169,4.469257752100627
1716115494.4411688,4.455542008082072
1716115504.516105,4.452054738998413
1716115514.6129665,4.456964651743571
1716115524.7245438,4.447072823842366
1716115534.7907546,4.448621988296509
1716115544.9107761,4.437422434488933
1716115555.0163276,4.4481955369313555
1716115565.0809977,4.451636632283528
1716115575.153886,4.447746117909749
1716115585.211052,4.447693427403768
1716115595.2849934,4.447338422139485
1716115605.44778,4.4633104006449384
1716115615.528903,4.444238026936849
1716115625.634779,4.4498740037282305
1716115635.7173748,4.448263486226399
1716115645.7900631,4.447446584701538
1716115655.8585098,4.447365204493205
1716115665.927887,4.446406205495198
1716115676.0681217,4.432411432266235
1716115686.4788077,4.387259403864543
1716115696.5457351,4.4480686982472735
1716115706.622907,4.444507201512654
1716115716.6866274,4.444427092870076
1716115726.7519207,4.444120089213054
1716115736.8185074,4.442655642827352
1716115746.8969462,4.4476291338602705
1716115757.0272667,4.445819060007731
1716115767.113263,4.446799675623576
1716115777.19673,4.443175395329793
1716115787.2729723,4.4437971115112305
1716115797.3496273,4.446340243021647
1716115807.4273808,4.443933804829915
1716115817.4941063,4.442720095316569
1716115827.5566673,4.442241112391154
1716115837.6241672,4.445249160130818
1716115847.7099407,4.4387102127075195
1716115857.7849874,4.441539446512858
1716115867.8554802,4.441198507944743
1716115877.921484,4.441723903020223
1716115888.0341012,4.438494602839152
1716115898.1224196,4.440371592839559
1716115908.1964715,4.433047612508138
1716115918.2866335,4.440092166264852
1716115928.4306114,4.460647980372111
1716115938.5391095,4.4419998327891035
1716115948.6176593,4.4432540734608965
1716115958.6904948,4.43928074836731
1716115968.7878325,4.421539465586345
1716115978.920538,4.4408360322316485
1716115989.0012772,4.4402702649434405
1716115999.0759099,4.438272476196289
1716116009.1336763,4.437763373057048
1716116019.3879054,4.440856854120891
1716116029.4752045,4.437196413675944
1716116039.5519593,4.440848668416341
1716116049.6437843,4.431971073150635
1716116059.733853,4.440605640411377
1716116069.8132427,4.436845461527507
1716116079.8778837,4.437179485956828
1716116089.9405944,4.4363977909088135
1716116100.0414982,4.454475084940593
1716116110.1772413,4.435802539189656
1716116120.2375562,4.435503562291463
1716116130.3160083,4.43653138478597
1716116140.3941863,4.435179789861043
1716116150.5886908,4.437640428543091
1716116160.6674664,4.434901237487793
1716116170.7506218,4.434894800186157
1716116180.8463824,4.436980168024699
1716116190.934435,4.431243817011516
1716116201.01072,4.4337005615234375
1716116211.0753822,4.432971636454265
1716116221.1402643,4.433006525039673
1716116231.2104816,4.431713422139485
1716116241.2794335,4.4325417677561445
1716116251.3425982,4.432241837183635
1716116261.4109447,4.434996128082275
1716116271.4894123,4.434309085210164
1716116281.5914314,4.429489533106486
1716116291.6744502,4.4345316886901855
1716116301.7517834,4.431592226028442
1716116311.8143692,4.43168290456136
1716116321.8853743,4.429655392964681
1716116331.949342,4.431023200352986
1716116342.01643,4.433168490727742
1716116352.09044,4.430267810821533
1716116362.1754892,4.434254725774129
1716116372.4363506,4.461477041244507
1716116382.505766,4.4336817264556885
1716116392.5815809,4.430120627085368
1716116402.6872911,4.437857627868652
1716116412.9164686,4.429498831431071
1716116422.9963999,4.432463486989339
1716116433.1031582,4.43748943010966
1716116443.1881087,4.428220272064209
1716116453.2531497,4.42956805229187
1716116463.323066,4.429489533106486
1716116473.4413917,4.419721364974976
1716116483.5102742,4.4304821491241455
1716116493.5985813,4.429787476857503
1716116503.7132187,4.442724148432414
1716116513.8506277,4.430288791656494
1716116523.9791572,4.452615022659302
1716116534.1546595,4.430477539698283
1716116544.4183896,4.430023590723674
1716116554.4963849,4.426057656606038
1716116564.559316,4.42711599667867
1716116574.6350849,4.423648357391357
1716116584.6950114,4.424955288569133
1716116594.755909,4.425048033396403
1716116604.833577,4.422693490982056
1716116614.9456575,4.425429264704387
1716116625.1275177,4.407367865244548
1716116635.1970718,4.423884312311809
1716116645.257325,4.423539956410726
1716116655.3328412,4.420630216598511
1716116665.3921783,4.423234383265178
1716116675.7494164,4.423224449157715
1716116685.8087041,4.423699299494426
1716116695.868879,4.4220194816589355
1716116705.9284074,4.423663377761841
1716116715.9917982,4.422287225723267
1716116726.0483701,4.422093232472737
1716116736.105395,4.421862363815308
1716116746.1646338,4.42100977897644
1716116756.2296999,4.4249161084493
1716116766.3069956,4.424495855967204
1716116776.3840911,4.424303770065308
1716116786.4641705,4.423413435618083
1716116796.5378153,4.423251310984294
1716116806.6262581,4.423678716023763
1716116821.7210155,4.424654006958008
1716116831.7965543,4.421919743220012
1716116841.9659576,4.425623734792073
1716116852.0725784,4.424340804417928
